ID,song,measure,ending,empty,key.local.major,key.global.major,tonic.local,tonic.global,chord.maj,chord.min,chord.aug,chord.dim,chord.sus4,chord.dom7,chord.min7,roman.numeral,roman.numeral.label,prev.roman.numeral,prev.roman.numeral.label,note.density,note.pitch.mean,note.velocity,rhythm.density,tempo,valence,arousal,valence.category,arousal.category,prev.valence,prev.arousal,prev.valence.category,prev.arousal.category,predicted.valence,predicted.arousal,predicted.valence.category,predicted.arousal.category
9530,Super_Mario_World_TitleScreen.mid,28,0,0,1,1,D,G,16,0,0,0,0,0,0,8,V,77,iii7,2.25,55.111111111111114,110.0,8,428571.0,0.22400000000000003,0.388,M,H,0.21600000000000003,0.4,M,H,0.43605609452222227,0.21513081699999997,H,H
9531,Super_Mario_World_TitleScreen.mid,29,0,0,1,1,D,G,11,0,0,0,1,4,0,77,iii7,8,V,2.25,56.05555555555555,110.0,9,428571.0,0.27,0.396,M,H,0.22400000000000003,0.388,M,H,0.4214074834111111,0.2613118169999999,H,H
9532,Super_Mario_World_TitleScreen.mid,30,0,0,0,1,B,G,7,0,0,5,0,4,0,61,I7,77,iii7,3.25,60.38461538461539,110.0,8,428571.0,0.304,0.41,M,H,0.27,0.396,M,H,0.2750790261461539,0.27780381699999995,M,H
9533,Super_Mario_World_TitleScreen.mid,31,0,0,0,1,E,G,3,2,1,2,7,0,1,15,ii,61,I7,3.25,61.769230769230774,110.0,8,428571.0,0.302,0.41600000000000004,M,H,0.304,0.41,M,H,0.31607917999230767,0.24409681700000002,M,H
9534,Super_Mario_World_TitleScreen.mid,32,0,0,1,1,D,G,6,0,0,0,0,10,0,68,V7,15,ii,3.125,59.56,110.0,8,428571.0,0.296,0.48600000000000004,M,H,0.302,0.41600000000000004,M,H,0.39021031230000003,0.25291906699999994,H,H
9535,Super_Mario_World_TitleScreen.mid,33,0,0,1,1,G,G,4,0,10,0,0,0,0,1,I,68,V7,2.0,58.0625,96.25,5,428571.0,0.288,0.198,M,M,0.296,0.48600000000000004,M,H,0.3115190598,0.17209181699999992,M,M
9536,Super_Mario_World_TitleScreen.mid,34,0,0,0,1,B,G,14,0,2,0,0,0,0,1,I,1,I,2.0,60.4375,110.0,8,428571.0,0.292,0.25,M,M,0.288,0.198,M,M,0.40101243479999993,0.21489131700000003,H,H
9537,Super_Mario_World_TitleScreen.mid,35,0,0,0,1,E,G,5,3,0,0,0,8,0,63,II7,1,I,2.0,63.9375,110.0,8,428571.0,0.296,0.244,M,M,0.292,0.25,M,M,0.37835893480000016,0.248951317,H,H
9538,Super_Mario_World_TitleScreen.mid,36,0,0,0,1,F#,G,5,0,2,3,3,3,0,68,V7,63,II7,3.0,66.58333333333334,110.0,8,428571.0,0.296,0.254,M,M,0.296,0.244,M,M,0.30428128896666656,0.260866317,M,H
9539,Super_Mario_World_TitleScreen.mid,37,0,0,0,1,B,G,8,6,0,0,0,0,0,1,I,68,V7,2.25,62.388888888888886,110.0,9,428571.0,0.296,0.24800000000000005,M,M,0.296,0.254,M,M,0.3388311500777778,0.3143218169999999,H,H
9540,Super_Mario_World_TitleScreen.mid,38,0,0,0,1,B,G,14,0,2,0,0,0,0,1,I,1,I,2.0,60.4375,110.0,8,428571.0,0.296,0.244,M,M,0.296,0.24800000000000005,M,M,0.40101243479999993,0.21489131700000003,H,H
9541,Super_Mario_World_TitleScreen.mid,39,0,0,0,1,E,G,5,3,0,0,0,8,0,63,II7,1,I,2.0,63.9375,110.0,8,428571.0,0.292,0.20800000000000002,M,M,0.296,0.244,M,M,0.37835893480000016,0.248951317,H,H
9542,Super_Mario_World_TitleScreen.mid,40,0,0,0,1,F#,G,4,0,2,3,0,7,0,68,V7,63,II7,3.0,65.66666666666666,110.0,8,428571.0,0.27199999999999996,0.20800000000000002,M,M,0.292,0.20800000000000002,M,M,0.2972422056333333,0.277436317,M,H
9543,Super_Mario_World_TitleScreen.mid,41,0,0,1,1,G,G,8,0,1,0,5,0,0,1,I,68,V7,1.75,62.85714285714286,82.5,6,428571.0,0.27,0.25,M,M,0.27199999999999996,0.20800000000000002,M,M,0.44060808658571426,0.12043281699999991,H,M
9544,Super_Mario_World_TitleScreen.mid,42,0,0,1,1,C,G,12,1,0,0,3,0,0,6,IV,1,I,2.5,57.9,110.0,6,428571.0,0.27199999999999996,0.25,M,M,0.27,0.25,M,M,0.41607197230000015,0.14339631700000005,H,M
9545,Super_Mario_World_TitleScreen.mid,43,0,0,1,1,G,G,9,0,0,4,0,0,3,1,I,6,IV,3.875,57.41935483870969,110.0,9,428571.0,0.262,0.3,M,M,0.27199999999999996,0.25,M,M,0.32871267875161286,0.30402456699999997,H,H
9546,Super_Mario_World_TitleScreen.mid,44,0,0,1,1,C,G,12,1,0,0,3,0,0,6,IV,1,I,2.5,57.9,110.0,6,428571.0,0.25,0.156,M,M,0.262,0.3,M,M,0.41607197230000015,0.14339631700000005,H,M
9547,Super_Mario_World_TitleScreen.mid,45,0,0,1,1,G,G,9,0,0,4,0,0,3,1,I,6,IV,3.875,57.41935483870969,110.0,9,428571.0,0.242,0.15200000000000002,M,M,0.25,0.156,M,M,0.32871267875161286,0.30402456699999997,H,H
9548,Super_Mario_World_TitleScreen.mid,46,0,0,1,1,C,G,12,1,0,0,3,0,0,6,IV,1,I,2.5,57.9,110.0,6,428571.0,0.24,0.198,M,M,0.242,0.15200000000000002,M,M,0.41607197230000015,0.14339631700000005,H,M
9549,Super_Mario_World_TitleScreen.mid,47,0,0,1,1,D,G,16,0,0,0,0,0,0,8,V,6,IV,1.75,60.5,110.0,8,428571.0,0.23000000000000004,0.198,M,M,0.24,0.198,M,M,0.45067737229999993,0.212451817,H,H
9550,Super_Mario_World_TitleScreen.mid,48,0,0,0,1,D#,G,5,0,0,10,1,0,0,45,#vo,8,V,2.25,56.0,110.0,5,428571.0,0.274,0.198,M,M,0.23000000000000004,0.198,M,M,0.17905487230000006,0.19515381699999995,M,M
9551,Super_Mario_World_TitleScreen.mid,49,0,0,1,1,D,G,10,0,0,0,0,0,0,8,V,45,#vo,1.0,56.5,68.75,3,428571.0,0.274,0.198,M,M,0.274,0.198,M,M,0.4059301222999999,0.022480816999999986,H,L
-9552,Super_Mario_World_TitleScreen.mid,50,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,8,V,0.0,0.0,0.0,0,428571.0,0.274,0.198,M,M,0.274,0.198,M,M,,,,
9552,Tetris_EnterYourName.mid,0,0,0,0,1,G,C,5,4,0,0,1,0,0,80,v7,0,no_chord,0.625,66.4,47.625,3,342857.0,0.48,-0.42333333333333334,M,L,0.48,-0.42333333333333334,M,L,0.45087434909999996,0.08743993900000008,H,M
9553,Tetris_EnterYourName.mid,1,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,80,v7,1.375,63.272727272727266,79.375,6,342857.0,0.54,-0.42,H,L,0.48,-0.42333333333333334,M,L,0.4417384990999999,0.2548359390000002,H,H
9554,Tetris_EnterYourName.mid,2,0,0,0,1,E,C,2,10,0,4,0,0,0,17,iii,17,iii,1.3125,62.904761904761905,71.4375,5,342857.0,0.5533333333333333,-0.4033333333333333,H,L,0.54,-0.42,H,L,0.3941691211238096,0.21375743900000005,H,H
9555,Tetris_EnterYourName.mid,3,0,0,0,1,D,C,4,4,8,0,0,0,0,34,VI+,17,iii,0.875,61.28571428571429,63.5,4,342857.0,0.5599999999999999,-0.3566666666666667,H,L,0.5533333333333333,-0.4033333333333333,H,L,0.4556796955285715,0.11772368900000002,H,M
9556,Tetris_EnterYourName.mid,4,0,0,0,1,A,C,1,0,6,0,0,0,8,75,ii7,34,VI+,1.25,61.6,103.1875,8,342857.0,0.58,-0.21666666666666665,H,L,0.5599999999999999,-0.3566666666666667,H,L,0.4074884616,0.3371500640000001,H,H
9557,Tetris_EnterYourName.mid,5,0,0,0,1,A,C,6,0,0,0,2,0,8,75,ii7,75,ii7,1.25,64.35,87.3125,8,342857.0,0.5533333333333333,-0.11666666666666668,H,M,0.58,-0.21666666666666665,H,L,0.5307173366000002,0.24637681400000006,H,H
9558,Tetris_EnterYourName.mid,6,0,0,0,1,D,C,0,5,0,0,0,10,1,68,V7,75,ii7,1.25,62.0,63.5,4,342857.0,0.5466666666666666,-0.09000000000000001,H,M,0.5533333333333333,-0.11666666666666668,H,M,0.4983561241,0.10531293900000005,H,M
9559,Tetris_EnterYourName.mid,7,0,0,0,1,E,C,6,10,0,0,0,0,0,1,I,68,V7,0.875,59.0,63.5,4,342857.0,0.5466666666666666,-0.07666666666666667,H,M,0.5466666666666666,-0.09000000000000001,H,M,0.5031591241,0.10544368900000001,H,M
9560,Tetris_EnterYourName.mid,8,0,0,1,1,C,C,10,1,1,0,0,0,0,1,I,1,I,0.5625,60.444444444444436,71.4375,5,342857.0,0.5466666666666666,-0.04666666666666667,H,M,0.5466666666666666,-0.07666666666666667,H,M,0.474619200488889,0.19028293899999998,H,M
9561,Tetris_EnterYourName.mid,9,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,1,I,1.375,63.272727272727266,79.375,6,342857.0,0.5466666666666666,-0.043333333333333335,H,M,0.5466666666666666,-0.04666666666666667,H,M,0.4417384990999999,0.2548359390000002,H,H
9562,Tetris_EnterYourName.mid,10,0,0,0,1,E,C,2,10,0,4,0,0,0,17,iii,17,iii,1.3125,62.904761904761905,71.4375,5,342857.0,0.5466666666666666,-0.05666666666666667,H,M,0.5466666666666666,-0.043333333333333335,H,M,0.3941691211238096,0.21375743900000005,H,H
9563,Tetris_EnterYourName.mid,11,0,0,0,1,D,C,4,4,8,0,0,0,0,34,VI+,17,iii,0.875,61.28571428571429,63.5,4,342857.0,0.5466666666666666,-0.05333333333333334,H,M,0.5466666666666666,-0.05666666666666667,H,M,0.4556796955285715,0.11772368900000002,H,M
9564,Tetris_EnterYourName.mid,12,0,0,0,1,A,C,1,0,6,0,0,0,8,75,ii7,34,VI+,1.25,61.6,103.1875,8,342857.0,0.5466666666666666,-0.023333333333333334,H,M,0.5466666666666666,-0.05333333333333334,H,M,0.4074884616,0.3371500640000001,H,H
9565,Tetris_EnterYourName.mid,13,0,0,0,1,A,C,10,0,0,0,2,0,4,75,ii7,75,ii7,1.3125,64.42857142857143,87.3125,6,342857.0,0.5466666666666666,-0.02,H,M,0.5466666666666666,-0.023333333333333334,H,M,0.5192735437428571,0.16882768900000006,H,M
9566,Tetris_EnterYourName.mid,14,0,0,0,1,D,C,0,5,0,2,2,6,1,68,V7,75,ii7,1.25,62.0,63.5,4,342857.0,0.5466666666666666,-0.003333333333333334,H,M,0.5466666666666666,-0.02,H,M,0.46197612409999994,0.11253093900000005,H,M
9567,Tetris_EnterYourName.mid,15,0,0,1,1,C,C,4,10,0,0,0,0,0,1,I,68,V7,0.875,59.714285714285715,63.5,4,342857.0,0.5466666666666666,-0.03,H,M,0.5466666666666666,-0.003333333333333334,H,M,0.4818255526714286,0.153223689,H,M
9568,Tetris_EnterYourName.mid,16,0,0,0,1,C,C,8,0,0,0,0,0,0,54,IVsus4,1,I,0.5,64.25,63.5,4,342857.0,0.5466666666666666,-0.016666666666666666,H,M,0.5466666666666666,-0.03,H,M,0.4004338740999999,0.17307443900000002,H,M
9569,Tetris_EnterYourName.mid,17,0,0,0,1,D,C,0,7,0,0,3,0,6,75,ii7,54,IVsus4,1.25,59.8,79.375,5,342857.0,0.5466666666666666,-0.006666666666666665,H,M,0.5466666666666666,-0.016666666666666666,H,M,0.4850256990999999,0.15990318899999995,H,M
9570,Tetris_EnterYourName.mid,18,0,0,1,1,F,C,0,5,0,0,0,0,11,75,ii7,75,ii7,1.1875,59.78947368421053,95.25,8,342857.0,0.5733333333333334,-0.02,H,M,0.5466666666666666,-0.006666666666666665,H,M,0.5093484530473684,0.312068564,H,H
9571,Tetris_EnterYourName.mid,19,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,75,ii7,1.375,63.272727272727266,79.375,6,342857.0,0.6,-0.023333333333333334,H,M,0.5733333333333334,-0.02,H,M,0.4417384990999999,0.2548359390000002,H,H
9572,Tetris_EnterYourName.mid,20,0,0,0,1,E,C,4,12,0,0,0,0,0,17,iii,17,iii,1.5625,64.36,87.3125,7,342857.0,0.6033333333333334,-0.02666666666666667,H,M,0.6,-0.023333333333333334,H,M,0.4371503266,0.296426189,H,H
9573,Tetris_EnterYourName.mid,21,0,0,0,1,D,C,6,0,4,0,0,0,4,75,ii7,17,iii,1.125,63.22222222222223,63.5,4,342857.0,0.5933333333333333,0.006666666666666667,H,M,0.6033333333333334,-0.02666666666666667,H,M,0.4865815685444444,0.09942318900000002,H,M
9574,Tetris_EnterYourName.mid,22,0,0,0,1,D,C,4,6,0,0,0,0,4,75,ii7,75,ii7,1.0,62.625,63.5,4,342857.0,0.5266666666666667,0.05000000000000001,M,M,0.5933333333333333,0.006666666666666667,H,M,0.4932454990999999,0.11391343900000012,H,M
9575,Tetris_EnterYourName.mid,23,0,0,0,1,C,C,0,13,0,0,3,0,0,13,i,75,ii7,2.125,61.588235294117645,95.25,6,342857.0,0.5133333333333333,0.09333333333333332,M,M,0.5266666666666667,0.05000000000000001,M,M,0.3893871682176469,0.27823768900000007,H,H
9576,Tetris_EnterYourName.mid,24,0,0,0,1,G,C,7,4,0,0,5,0,0,80,v7,13,i,1.0,65.0,63.5,4,342857.0,0.5133333333333333,0.09000000000000001,M,M,0.5133333333333333,0.09333333333333332,M,M,0.5331531241,0.057963439000000005,H,M
9577,Tetris_EnterYourName.mid,25,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,80,v7,1.375,63.272727272727266,79.375,6,342857.0,0.53,0.04,H,M,0.5133333333333333,0.09000000000000001,M,M,0.4417384990999999,0.2548359390000002,H,H
9578,Tetris_EnterYourName.mid,26,0,0,0,1,E,C,2,10,0,4,0,0,0,17,iii,17,iii,1.3125,62.904761904761905,71.4375,5,342857.0,0.6166666666666667,-0.0033333333333333335,H,M,0.53,0.04,H,M,0.3941691211238096,0.21375743900000005,H,H
9579,Tetris_EnterYourName.mid,27,0,0,0,1,D,C,4,4,8,0,0,0,0,34,VI+,17,iii,0.875,61.28571428571429,63.5,4,342857.0,0.6233333333333334,-0.016666666666666666,H,M,0.6166666666666667,-0.0033333333333333335,H,M,0.4556796955285715,0.11772368900000002,H,M
9580,Tetris_EnterYourName.mid,28,0,0,0,1,A,C,1,0,6,0,0,0,8,75,ii7,34,VI+,1.25,61.6,103.1875,8,342857.0,0.6233333333333334,-0.030000000000000002,H,M,0.6233333333333334,-0.016666666666666666,H,M,0.4074884616,0.3371500640000001,H,H
9581,Tetris_EnterYourName.mid,29,0,0,0,1,A,C,6,0,0,0,2,0,8,75,ii7,75,ii7,1.25,64.35,87.3125,8,342857.0,0.6233333333333334,-0.03666666666666667,H,M,0.6233333333333334,-0.030000000000000002,H,M,0.5307173366000002,0.24637681400000006,H,H
9582,Tetris_EnterYourName.mid,30,0,0,0,1,D,C,0,5,0,0,0,10,1,68,V7,75,ii7,1.25,62.0,63.5,4,342857.0,0.6266666666666666,-0.049999999999999996,H,M,0.6233333333333334,-0.03666666666666667,H,M,0.4983561241,0.10531293900000005,H,M
9583,Tetris_EnterYourName.mid,31,0,0,0,1,E,C,6,10,0,0,0,0,0,1,I,68,V7,0.875,59.0,63.5,4,342857.0,0.6266666666666666,-0.04,H,M,0.6266666666666666,-0.049999999999999996,H,M,0.5031591241,0.10544368900000001,H,M
9584,Tetris_EnterYourName.mid,32,0,0,1,1,C,C,10,1,1,0,0,0,0,1,I,1,I,0.5625,60.444444444444436,71.4375,5,342857.0,0.6266666666666666,-0.016666666666666666,H,M,0.6266666666666666,-0.04,H,M,0.474619200488889,0.19028293899999998,H,M
9585,Tetris_EnterYourName.mid,33,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,1,I,1.375,63.272727272727266,79.375,6,342857.0,0.6266666666666666,0.03666666666666666,H,M,0.6266666666666666,-0.016666666666666666,H,M,0.4417384990999999,0.2548359390000002,H,H
9586,Tetris_EnterYourName.mid,34,0,0,0,1,E,C,2,10,0,4,0,0,0,17,iii,17,iii,1.3125,62.904761904761905,71.4375,5,342857.0,0.6266666666666666,0.03,H,M,0.6266666666666666,0.03666666666666666,H,M,0.3941691211238096,0.21375743900000005,H,H
9587,Tetris_EnterYourName.mid,35,0,0,0,1,D,C,4,4,8,0,0,0,0,34,VI+,17,iii,0.875,61.28571428571429,63.5,4,342857.0,0.6366666666666667,0.016666666666666663,H,M,0.6266666666666666,0.03,H,M,0.4556796955285715,0.11772368900000002,H,M
9588,Tetris_EnterYourName.mid,36,0,0,0,1,A,C,1,0,6,0,0,0,8,75,ii7,34,VI+,1.25,61.6,103.1875,8,342857.0,0.6366666666666667,0.056666666666666664,H,M,0.6366666666666667,0.016666666666666663,H,M,0.4074884616,0.3371500640000001,H,H
9589,Tetris_EnterYourName.mid,37,0,0,0,1,A,C,10,0,0,0,2,0,4,75,ii7,75,ii7,1.3125,64.42857142857143,87.3125,6,342857.0,0.6366666666666667,0.06666666666666667,H,M,0.6366666666666667,0.056666666666666664,H,M,0.5192735437428571,0.16882768900000006,H,M
9590,Tetris_EnterYourName.mid,38,0,0,0,1,D,C,0,5,0,2,2,6,1,68,V7,75,ii7,1.25,62.0,63.5,4,342857.0,0.6366666666666667,0.06666666666666667,H,M,0.6366666666666667,0.06666666666666667,H,M,0.46197612409999994,0.11253093900000005,H,M
9591,Tetris_EnterYourName.mid,39,0,0,1,1,C,C,4,10,0,0,0,0,0,1,I,68,V7,0.875,59.714285714285715,63.5,4,342857.0,0.6366666666666667,0.09000000000000001,H,M,0.6366666666666667,0.06666666666666667,H,M,0.4818255526714286,0.153223689,H,M
9592,Tetris_EnterYourName.mid,40,0,0,0,1,C,C,8,0,0,0,0,0,0,54,IVsus4,1,I,0.5,64.25,63.5,4,342857.0,0.6366666666666667,0.056666666666666664,H,M,0.6366666666666667,0.09000000000000001,H,M,0.4004338740999999,0.17307443900000002,H,M
9593,Tetris_EnterYourName.mid,41,0,0,0,1,D,C,0,7,0,0,3,0,6,75,ii7,54,IVsus4,1.25,59.8,79.375,5,342857.0,0.6366666666666667,0.009999999999999995,H,M,0.6366666666666667,0.056666666666666664,H,M,0.4850256990999999,0.15990318899999995,H,M
9594,Tetris_EnterYourName.mid,42,0,0,1,1,F,C,0,5,0,0,0,0,11,75,ii7,75,ii7,1.1875,59.78947368421053,95.25,8,342857.0,0.6366666666666667,0.01333333333333333,H,M,0.6366666666666667,0.009999999999999995,H,M,0.5093484530473684,0.312068564,H,H
9595,Tetris_EnterYourName.mid,43,0,0,0,1,E,C,2,14,0,0,0,0,0,17,iii,75,ii7,1.375,63.272727272727266,79.375,6,342857.0,0.6433333333333334,0.01,H,M,0.6366666666666667,0.01333333333333333,H,M,0.4417384990999999,0.2548359390000002,H,H
9596,Tetris_EnterYourName.mid,44,0,0,0,1,E,C,4,12,0,0,0,0,0,17,iii,17,iii,1.5625,64.36,87.3125,7,342857.0,0.65,0.006666666666666667,H,M,0.6433333333333334,0.01,H,M,0.4371503266,0.296426189,H,H
9597,Tetris_EnterYourName.mid,45,0,0,0,1,D,C,6,0,4,0,0,0,4,75,ii7,17,iii,1.125,63.22222222222223,63.5,4,342857.0,0.65,0.013333333333333334,H,M,0.65,0.006666666666666667,H,M,0.4865815685444444,0.09942318900000002,H,M
9598,Tetris_EnterYourName.mid,46,0,0,0,1,D,C,4,6,0,0,0,0,4,75,ii7,75,ii7,1.0,62.625,63.5,4,342857.0,0.63,0.043333333333333335,H,M,0.65,0.013333333333333334,H,M,0.4932454990999999,0.11391343900000012,H,M
9599,Tetris_EnterYourName.mid,47,0,0,0,1,C,C,0,13,0,0,3,0,0,13,i,75,ii7,2.125,61.588235294117645,95.25,6,342857.0,0.5966666666666666,0.11666666666666668,H,M,0.63,0.043333333333333335,H,M,0.3893871682176469,0.27823768900000007,H,H
9600,Tetris_EnterYourName.mid,48,0,0,1,1,D,C,0,0,0,0,6,0,0,51,IIsus4,13,i,0.375,62.66666666666667,15.875,1,342857.0,0.6033333333333333,0.11666666666666668,H,M,0.5966666666666666,0.11666666666666668,H,M,0.4625733324333334,-0.030520060999999987,H,L
-9601,Tetris_EnterYourName.mid,49,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,51,IIsus4,0.0,0.0,0.0,0,342857.0,0.6033333333333333,0.11666666666666668,H,M,0.6033333333333333,0.11666666666666668,H,M,,,,
9601,Tetris_MusicA.mid,0,0,0,0,0,E,A,4,0,2,0,0,7,1,80,v7,0,no_chord,2.0,58.6875,110.0,9,413793.0,0.29,0.5637500000000001,M,H,0.29,0.5637500000000001,M,H,0.08946183339999991,0.34378911099999987,L,H
9602,Tetris_MusicA.mid,1,0,0,0,0,A,A,0,7,0,0,5,0,0,13,i,80,v7,2.0,60.5625,110.0,8,413793.0,0.13666666666666666,0.5775,M,H,0.29,0.5637500000000001,M,H,0.030300958399999967,0.351898111,L,H
9603,Tetris_MusicA.mid,2,0,0,1,0,E,A,0,6,2,0,4,4,0,68,V7,13,i,2.0,59.5625,110.0,8,413793.0,0.05333333333333332,0.5225000000000001,M,H,0.13666666666666666,0.5775,M,H,0.11502195839999996,0.315168111,L,H
9604,Tetris_MusicA.mid,3,0,0,0,0,A,A,0,7,0,1,6,0,0,66,IV7,68,V7,2.0,59.25,110.0,10,413793.0,0.036666666666666646,0.46625000000000005,M,H,0.05333333333333332,0.5225000000000001,M,H,0.05225527089999993,0.392155111,L,H
9605,Tetris_MusicA.mid,4,0,0,0,0,D,A,0,10,0,0,6,0,0,18,iv,66,IV7,2.0,58.0625,110.0,7,413793.0,0.36000000000000004,0.47750000000000004,M,H,0.036666666666666646,0.46625000000000005,M,H,0.09319445839999996,0.264803111,L,H
9606,Tetris_MusicA.mid,5,0,0,1,0,C,A,10,0,4,0,2,0,0,4,#II,18,iv,2.0,57.9375,110.0,7,413793.0,0.4633333333333333,0.4925,M,H,0.36000000000000004,0.47750000000000004,M,H,0.14889458339999995,0.238303111,M,H
9607,Tetris_MusicA.mid,6,0,0,0,0,B,A,2,2,0,0,0,7,1,68,V7,4,#II,2.0,63.25,110.0,8,413793.0,0.5066666666666667,0.50375,M,H,0.4633333333333333,0.4925,M,H,0.05701327089999997,0.34537811100000004,L,H
9608,Tetris_MusicA.mid,7,0,0,0,0,A,A,8,8,0,0,0,0,0,13,i,68,V7,1.5,58.25,82.5,6,413793.0,0.49666666666666665,0.51,M,H,0.5066666666666667,0.50375,M,H,0.19260277089999994,0.16306011099999995,M,M
9609,Tetris_MusicA.mid,8,0,0,0,0,E,A,4,0,2,0,0,7,1,80,v7,13,i,2.0,58.6875,110.0,9,413793.0,0.4166666666666667,0.50375,M,H,0.49666666666666665,0.51,M,H,0.08946183339999991,0.34378911099999987,L,H
9610,Tetris_MusicA.mid,9,0,0,0,0,A,A,0,7,0,0,5,0,0,13,i,80,v7,2.0,60.5625,110.0,8,413793.0,0.35000000000000003,0.54875,M,H,0.4166666666666667,0.50375,M,H,0.030300958399999967,0.351898111,L,H
9611,Tetris_MusicA.mid,10,0,0,1,0,E,A,0,6,2,0,4,4,0,68,V7,13,i,2.0,59.5625,110.0,8,413793.0,0.35000000000000003,0.57625,M,H,0.35000000000000003,0.54875,M,H,0.11502195839999996,0.315168111,L,H
9612,Tetris_MusicA.mid,11,0,0,0,0,A,A,0,7,0,1,6,0,0,66,IV7,68,V7,2.0,59.25,110.0,10,413793.0,0.3233333333333333,0.5700000000000001,M,H,0.35000000000000003,0.57625,M,H,0.05225527089999993,0.392155111,L,H
9613,Tetris_MusicA.mid,12,0,0,0,0,D,A,0,10,0,0,6,0,0,18,iv,66,IV7,2.0,58.0625,110.0,7,413793.0,0.43333333333333335,0.5874999999999999,M,H,0.3233333333333333,0.5700000000000001,M,H,0.09319445839999996,0.264803111,L,H
9614,Tetris_MusicA.mid,13,0,0,1,0,C,A,10,0,4,0,2,0,0,4,#II,18,iv,2.0,57.9375,110.0,7,413793.0,0.4266666666666666,0.5262500000000001,M,H,0.43333333333333335,0.5874999999999999,M,H,0.14889458339999995,0.238303111,M,H
9615,Tetris_MusicA.mid,14,0,0,0,0,B,A,2,2,0,0,0,7,1,68,V7,4,#II,2.0,63.25,110.0,8,413793.0,0.4366666666666667,0.5337500000000001,M,H,0.4266666666666666,0.5262500000000001,M,H,0.05701327089999997,0.34537811100000004,L,H
9616,Tetris_MusicA.mid,15,0,0,0,0,A,A,8,8,0,0,0,0,0,13,i,68,V7,1.5,58.25,82.5,6,413793.0,0.44333333333333336,0.54,M,H,0.4366666666666667,0.5337500000000001,M,H,0.19260277089999994,0.16306011099999995,M,M
9617,Tetris_MusicA.mid,16,0,0,0,0,A,A,0,10,0,0,6,0,0,13,i,13,i,2.0,54.25,110.0,8,413793.0,0.37333333333333335,0.5287499999999999,M,H,0.44333333333333336,0.54,M,H,0.0905422709,0.301768111,L,H
9618,Tetris_MusicA.mid,17,0,0,1,0,E,A,5,0,0,0,0,11,0,68,V7,13,i,2.0,53.25,110.0,8,413793.0,0.34,0.535,M,H,0.37333333333333335,0.5287499999999999,M,H,0.1553632708999999,0.28645811100000007,M,H
9619,Tetris_MusicA.mid,18,0,0,0,0,A,A,4,12,0,0,0,0,0,13,i,68,V7,2.0,52.5,110.0,8,413793.0,0.2733333333333334,0.52875,M,H,0.34,0.535,M,H,0.09290402089999994,0.322628111,L,H
9620,Tetris_MusicA.mid,19,0,0,0,0,G#,A,10,0,6,0,0,0,0,8,V,13,i,2.0,51.75,110.0,8,413793.0,0.25,0.49625,M,H,0.2733333333333334,0.52875,M,H,0.10376477090000003,0.278588111,L,H
9621,Tetris_MusicA.mid,20,0,0,0,0,A,A,0,10,0,0,6,0,0,13,i,8,V,2.0,54.25,110.0,8,413793.0,0.18000000000000002,0.5062500000000001,M,H,0.25,0.49625,M,H,0.0905422709,0.301768111,L,H
9622,Tetris_MusicA.mid,21,0,0,1,0,E,A,5,0,0,0,0,11,0,68,V7,13,i,2.0,53.25,110.0,8,413793.0,0.1466666666666667,0.4637500000000001,M,H,0.18000000000000002,0.5062500000000001,M,H,0.1553632708999999,0.28645811100000007,M,H
9623,Tetris_MusicA.mid,22,0,0,0,0,A,A,5,8,0,0,3,0,0,13,i,68,V7,1.75,55.99999999999999,110.0,8,413793.0,0.1366666666666667,0.48750000000000004,M,H,0.1466666666666667,0.4637500000000001,M,H,0.11872052089999996,0.289558611,L,H
9624,Tetris_MusicA.mid,23,0,0,0,0,G#,A,0,0,16,0,0,0,0,36,VII+,13,i,1.5,57.66666666666667,110.0,8,413793.0,0.1366666666666667,0.49,M,H,0.1366666666666667,0.48750000000000004,M,H,0.0068188542333332824,0.3445091109999999,L,H
9625,Tetris_MusicA.mid,24,0,0,0,0,E,A,4,0,2,0,0,7,1,80,v7,36,VII+,2.0,58.6875,110.0,9,413793.0,0.1466666666666667,0.48875,M,H,0.1366666666666667,0.49,M,H,0.08946183339999991,0.34378911099999987,L,H
9626,Tetris_MusicA.mid,25,0,0,0,0,A,A,0,7,0,0,5,0,0,13,i,80,v7,2.0,60.5625,110.0,8,413793.0,0.21000000000000005,0.5624999999999999,M,H,0.1466666666666667,0.48875,M,H,0.030300958399999967,0.351898111,L,H
9627,Tetris_MusicA.mid,26,0,0,1,0,E,A,0,6,2,0,4,4,0,68,V7,13,i,2.0,59.5625,110.0,8,413793.0,0.23333333333333336,0.6074999999999999,M,H,0.21000000000000005,0.5624999999999999,M,H,0.11502195839999996,0.315168111,L,H
9628,Tetris_MusicA.mid,27,0,0,0,0,A,A,0,7,0,1,6,0,0,66,IV7,68,V7,2.0,59.25,110.0,10,413793.0,0.26,0.6075,M,H,0.23333333333333336,0.6074999999999999,M,H,0.05225527089999993,0.392155111,L,H
