Word,Valence,ValenceCategory,Arousal,ArousalCategory,CategoryIndex
stockings,0.3025,M,-0.0475000000000001,M,4
stockpile,0.13250000000000006,M,-0.11250000000000004,M,4
stockroom,-0.03499999999999992,L,-0.43500000000000005,L,0
stoic,-0.13250000000000006,L,-0.4275,L,0
stomach,-0.11749999999999994,L,-0.31000000000000005,L,0
stomachache,-0.71,L,0.05249999999999999,M,1
stomp,-0.275,L,-0.04499999999999993,M,1
stone,-0.0475000000000001,L,-0.4375,L,0
stonewall,-0.10499999999999998,L,-0.32499999999999996,L,0
stony,-0.11749999999999994,L,-0.22750000000000004,L,0
stooge,-0.42500000000000004,L,-0.3125,L,0
stool,-0.13250000000000006,L,-0.6525,L,0
stoop,-0.08250000000000002,L,-0.4575,L,0
stop,-0.0674999999999999,L,-0.21500000000000008,L,0
stopover,-0.125,L,-0.39249999999999996,L,0
stopper,-0.08749999999999991,L,-0.1625000000000001,L,0
stopwatch,0.012499999999999956,M,-0.23750000000000004,L,3
storage,-0.012499999999999956,L,-0.32999999999999996,L,0
store,0.2350000000000001,M,-0.39249999999999996,L,3
storefront,0.18999999999999995,M,-0.5,L,3
storeroom,0.10749999999999993,M,-0.525,L,3
storm,0.18500000000000005,M,0.21500000000000008,M,4
stormy,0.03499999999999992,M,0.3799999999999999,H,5
story,0.5674999999999999,H,-0.37,L,6
storybook,0.43999999999999995,M,-0.4,L,3
storyteller,0.4175,M,-0.1775,L,3
storytelling,0.5,M,-0.1499999999999999,L,3
stout,0.07250000000000001,M,-0.4125,L,3
stove,0.15749999999999997,M,-0.29500000000000004,L,3
stow,0.0,M,-0.525,L,3
stowaway,-0.1625000000000001,L,-0.1924999999999999,L,0
straddle,0.15500000000000003,M,0.0,M,4
straighten,0.31499999999999995,M,-0.5,L,3
straightforward,0.2849999999999999,M,-0.24,L,3
strain,-0.3225,L,-0.05499999999999994,M,1
straitjacket,-0.5725,L,0.02499999999999991,M,1
strand,0.0,M,-0.4325,L,3
strange,-0.07000000000000006,L,-0.375,L,0
stranger,-0.22750000000000004,L,0.19999999999999996,M,1
strangle,-0.5,L,0.10749999999999993,M,1
strangulation,-0.5525,L,0.125,M,1
strap,0.02499999999999991,M,-0.1924999999999999,L,3
strapless,0.1625000000000001,M,0.0625,M,4
strapping,-0.05750000000000011,L,-0.05750000000000011,M,1
strategic,0.39250000000000007,M,-0.16999999999999993,L,3
strategist,0.07250000000000001,M,0.03750000000000009,M,4
strategy,0.23750000000000004,M,-0.2124999999999999,L,3
stratosphere,0.1299999999999999,M,-0.2024999999999999,L,3
straw,0.22249999999999992,M,-0.6625,L,3
strawberry,0.5625,H,-0.23750000000000004,L,6
stray,-0.21500000000000008,L,-0.3225,L,0
streak,0.09250000000000003,M,-0.125,M,4
stream,0.4750000000000001,M,-0.1625000000000001,L,3
streamline,0.07499999999999996,M,-0.33999999999999997,L,3
street,0.01750000000000007,M,-0.38749999999999996,L,3
streetcar,0.1100000000000001,M,-0.3125,L,3
streetlight,-0.02499999999999991,L,-0.30500000000000005,L,0
strength,0.4325000000000001,M,0.07499999999999996,M,4
strengthen,0.5525,H,-0.07499999999999996,M,7
strenuous,-0.21500000000000008,L,0.03499999999999992,M,1
strep,-0.5575,L,-0.1975,L,0
stress,-0.8025,L,-0.07000000000000006,M,1
stressful,-0.595,L,0.1625000000000001,M,1
stretch,0.0,M,-0.0674999999999999,M,4
stretcher,-0.475,L,-0.29500000000000004,L,0
stricken,-0.5525,L,-0.10250000000000004,M,1
strict,-0.3375,L,-0.125,M,1
stride,0.2024999999999999,M,-0.2250000000000001,L,3
strife,-0.32999999999999996,L,-0.20750000000000002,L,0
strike,-0.485,L,0.1299999999999999,M,1
strikeout,-0.45999999999999996,L,-0.02499999999999991,M,1
striker,-0.3175,L,0.17999999999999994,M,1
string,0.0625,M,-0.30000000000000004,L,3
strings,0.07000000000000006,M,-0.605,L,3
stringy,-0.23750000000000004,L,-0.1825000000000001,L,0
strip,-0.08000000000000007,L,0.0674999999999999,M,1
stripe,0.06000000000000005,M,-0.3325,L,3
striped,-0.0475000000000001,L,-0.15500000000000003,L,0
stripper,0.0475000000000001,M,0.14250000000000007,M,4
striptease,0.08000000000000007,M,0.44999999999999996,H,5
strive,0.33000000000000007,M,-0.09499999999999997,M,4
stroke,-0.2024999999999999,L,-0.012499999999999956,M,1
stroll,0.3125,M,-0.44499999999999995,L,3
stroller,0.1875,M,-0.44499999999999995,L,3
strong,0.4524999999999999,M,0.03499999999999992,M,4
stronghold,0.1100000000000001,M,-0.26249999999999996,L,3
structural,0.1499999999999999,M,-0.3325,L,3
structure,0.16999999999999993,M,-0.25,L,3
strudel,0.2775000000000001,M,-0.32499999999999996,L,3
struggle,-0.5,L,0.2250000000000001,M,1
strut,0.1499999999999999,M,0.11499999999999999,M,4
stub,-0.27749999999999997,L,-0.28500000000000003,L,0
stubborn,-0.31499999999999995,L,-0.21750000000000003,L,0
stubbornness,-0.34750000000000003,L,-0.06499999999999995,M,1
stubby,-0.125,L,-0.21500000000000008,L,0
stud,-0.02750000000000008,L,0.03499999999999992,M,1
student,0.35250000000000004,M,-0.1875,L,3
studio,0.31000000000000005,M,-0.05249999999999999,M,4
study,0.19500000000000006,M,-0.6125,L,3
stuff,0.21500000000000008,M,-0.37,L,3
stuffed animal,0.5525,H,-0.5575,L,6
stuffy,-0.3175,L,-0.09749999999999992,M,1
stumble,-0.31000000000000005,L,-0.06000000000000005,M,1
stump,-0.09499999999999997,L,-0.2875,L,0
stun,-0.11250000000000004,L,0.125,M,1
stunner,0.18999999999999995,M,-0.125,M,4
stunning,0.31000000000000005,M,0.375,H,5
stunt,-0.012499999999999956,L,-0.0475000000000001,M,1
stuntman,0.23750000000000004,M,0.32499999999999996,M,4
stupendous,0.48750000000000004,M,-0.10749999999999993,M,4
stupid,-0.54,L,-0.16500000000000004,L,0
stupidity,-0.5725,L,-0.125,M,1
sturdy,0.2975000000000001,M,-0.4325,L,3
stutter,-0.5125,L,-0.1299999999999999,M,1
style,0.4524999999999999,M,-0.10000000000000009,M,4
styling,0.17500000000000004,M,-0.31999999999999995,L,3
stylish,0.16999999999999993,M,-0.1825000000000001,L,3
stylist,0.25,M,-0.42000000000000004,L,3
suave,0.10749999999999993,M,-0.46499999999999997,L,3
sub,0.0,M,-0.4125,L,3
subatomic,0.13250000000000006,M,-0.10749999999999993,M,4
subcommittee,0.02499999999999991,M,-0.2124999999999999,L,3
subconscious,0.125,M,-0.25,L,3
subdivision,-0.06499999999999995,L,-0.4375,L,0
subdue,-0.4575,L,-0.42500000000000004,L,0
subdued,-0.355,L,-0.5125,L,0
subdural,-0.1499999999999999,L,-0.47750000000000004,L,0
subject,0.08250000000000002,M,-0.19999999999999996,L,3
subjective,0.21500000000000008,M,-0.36,L,3
sublet,0.0674999999999999,M,-0.1975,L,3
sublevel,-0.012499999999999956,L,-0.42000000000000004,L,0
sublime,0.23750000000000004,M,-0.29500000000000004,L,3
subliminal,0.0475000000000001,M,-0.20750000000000002,L,3
submarine,0.25,M,-0.18999999999999995,L,3
submerge,-0.13250000000000006,L,-0.21500000000000008,L,0
submersible,-0.125,L,-0.16999999999999993,L,0
submission,-0.10000000000000009,L,-0.1775,L,0
submissive,-0.08250000000000002,L,-0.42000000000000004,L,0
submit,-0.275,L,-0.27249999999999996,L,0
subordinate,-0.1399999999999999,L,-0.47750000000000004,L,0
subpoena,-0.59,L,0.0,M,1
subscribe,0.10749999999999993,M,-0.18500000000000005,L,3
subscriber,0.1775,M,-0.5125,L,3
subscription,0.07250000000000001,M,-0.48750000000000004,L,3
subsequent,0.040000000000000036,M,-0.25,L,3
subservient,-0.3325,L,-0.375,L,0
subside,0.10499999999999998,M,-0.475,L,3
subsidiary,-0.050000000000000044,L,-0.405,L,0
subspace,-0.13749999999999996,L,-0.3175,L,0
substance,-0.1775,L,-0.345,L,0
substandard,-0.4175,L,-0.27249999999999996,L,0
substantial,0.2849999999999999,M,0.0,M,4
substantiate,0.09250000000000003,M,-0.37,L,3
substation,-0.14250000000000007,L,-0.4275,L,0
substitute,-0.022499999999999964,L,-0.35250000000000004,L,0
substitution,-0.012499999999999956,L,-0.43999999999999995,L,0
subterranean,-0.0625,L,0.02499999999999991,M,1
subtext,-0.11749999999999994,L,-0.3225,L,0
subtitle,0.10250000000000004,M,-0.4375,L,3
subtle,0.15500000000000003,M,-0.4075,L,3
subtlety,-0.10000000000000009,L,-0.2875,L,0
subtract,-0.1875,L,-0.26,L,0
suburb,0.1299999999999999,M,-0.1875,L,3
suburban,0.2124999999999999,M,-0.39749999999999996,L,3
suburbia,0.1299999999999999,M,-0.3125,L,3
subversive,-0.2250000000000001,L,-0.14749999999999996,L,0
subway,0.1100000000000001,M,-0.14749999999999996,L,3
succeed,0.5125,M,0.4275,H,5
success,0.6225,H,0.19999999999999996,M,7
successful,0.69,H,0.020000000000000018,M,7
succession,-0.1200000000000001,L,-0.31499999999999995,L,0
successor,0.2775000000000001,M,-0.10250000000000004,M,4
succubus,-0.3325,L,-0.08000000000000007,M,1
succulent,0.375,M,0.15999999999999992,M,4
suck,-0.3225,L,0.1499999999999999,M,1
sucker,-0.25,L,-0.06499999999999995,M,1
suction,-0.1875,L,-0.2975,L,0
suds,0.06000000000000005,M,-0.3175,L,3
sue,-0.705,L,0.2875000000000001,M,1
suede,0.09000000000000008,M,-0.5625,L,3
suffer,-0.7375,L,-0.125,M,1
suffice,0.1299999999999999,M,-0.4375,L,3
sufficient,0.2749999999999999,M,-0.4575,L,3
suffocate,-0.595,L,0.27249999999999996,M,1
suffocation,-0.64,L,0.0,M,1
sugar,0.3899999999999999,M,0.07250000000000001,M,4
suggest,0.13749999999999996,M,-0.3125,L,3
suggestion,0.1975,M,-0.20500000000000007,L,3
suggestive,-0.012499999999999956,L,-0.1399999999999999,M,1
suicidal,-0.7125,L,-0.022499999999999964,M,1
suicide,-0.855,L,0.3025,M,1
suit,0.22249999999999992,M,-0.48750000000000004,L,3
suitable,0.17500000000000004,M,-0.5,L,3
suitcase,0.0625,M,-0.43999999999999995,L,3
suite,0.5125,M,-0.34750000000000003,L,3
suitor,0.15749999999999997,M,-0.3325,L,3
sulfate,-0.09250000000000003,L,-0.3325,L,0
sulfur,-0.125,L,-0.28500000000000003,L,0
sulk,-0.44499999999999995,L,-0.42500000000000004,L,0
sullen,-0.54,L,-0.1200000000000001,M,1
sully,-0.27749999999999997,L,-0.23750000000000004,L,0
sultan,-0.1299999999999999,L,-0.38,L,0
sum,0.1775,M,-0.475,L,3
summarize,-0.02750000000000008,L,-0.55,L,0
summary,0.012499999999999956,M,-0.4275,L,3
summation,-0.03750000000000009,L,-0.2124999999999999,L,0
summer,0.625,H,0.1200000000000001,M,7
summerhouse,0.575,H,-0.04499999999999993,M,7
summertime,0.43500000000000005,M,0.08000000000000007,M,4
summit,0.125,M,-0.1625000000000001,L,3
summon,0.14500000000000002,M,-0.08250000000000002,M,4
summons,-0.35,L,0.03499999999999992,M,1
sumo,-0.13749999999999996,L,-0.3225,L,0
sun,0.48,M,-0.09000000000000008,M,4
sunburn,-0.56,L,-0.13749999999999996,M,1
sundae,0.69,H,-0.05249999999999999,M,7
sundial,0.23750000000000004,M,-0.44499999999999995,L,3
sundown,0.3025,M,-0.3225,L,3
sunflower,0.36250000000000004,M,-0.48750000000000004,L,3
sunglasses,0.42999999999999994,M,-0.3325,L,3
sunken,-0.14500000000000002,L,-0.26249999999999996,L,0
sunlight,0.615,H,-0.1399999999999999,M,7
sunny,0.7375,H,0.09499999999999997,M,7
sunrise,0.5874999999999999,H,-0.08000000000000007,M,7
sunroof,0.36749999999999994,M,-0.43999999999999995,L,3
sunscreen,0.1924999999999999,M,-0.26249999999999996,L,3
sunset,0.615,H,-0.08000000000000007,M,7
sunshine,0.7850000000000001,H,0.08000000000000007,M,7
suntan,0.26249999999999996,M,-0.1875,L,3
sunup,0.1775,M,-0.43000000000000005,L,3
sup,0.13250000000000006,M,-0.17500000000000004,L,3
super,0.5125,M,-0.1875,L,3
superb,0.5,M,-0.16749999999999998,L,3
superficial,-0.3025,L,-0.19999999999999996,L,0
superfluous,-0.11749999999999994,L,-0.13749999999999996,M,1
superhero,0.4724999999999999,M,0.25,M,4
superhuman,0.4175,M,-0.0674999999999999,M,4
superintendent,-0.03499999999999992,L,-0.43999999999999995,L,0
superior,0.3425,M,-0.06499999999999995,M,4
superiority,-0.012499999999999956,L,0.1200000000000001,M,1
superman,0.3799999999999999,M,0.04249999999999998,M,4
supermarket,0.3425,M,-0.08749999999999991,M,4
supermodel,0.13250000000000006,M,0.27249999999999996,M,4
supernatural,0.26249999999999996,M,0.2250000000000001,M,4
supernova,0.395,M,0.125,M,4
superposition,-0.14500000000000002,L,-0.375,L,0
superpower,0.5349999999999999,H,0.18999999999999995,M,7
superstar,0.2350000000000001,M,-0.03750000000000009,M,4
superstition,-0.040000000000000036,L,0.2849999999999999,M,1
superstitious,-0.0625,L,0.23750000000000004,M,1
superstore,0.31000000000000005,M,-0.14250000000000007,L,3
supervise,0.012499999999999956,M,-0.25,L,3
supervision,-0.18500000000000005,L,0.012499999999999956,M,1
supervisor,-0.17999999999999994,L,-0.23750000000000004,L,0
supper,0.42999999999999994,M,-0.35,L,3
suppertime,0.35749999999999993,M,-0.10749999999999993,M,4
supple,0.18999999999999995,M,-0.22750000000000004,L,3
supplement,0.10749999999999993,M,-0.44499999999999995,L,3
supplemental,0.14749999999999996,M,-0.33999999999999997,L,3
supplier,-0.040000000000000036,L,-0.38749999999999996,L,0
supply,0.02750000000000008,M,-0.43000000000000005,L,3
support,0.4724999999999999,M,-0.48750000000000004,L,3
supporter,0.26249999999999996,M,-0.14749999999999996,L,3
supportive,0.48750000000000004,M,-0.2925,L,3
suppose,0.0674999999999999,M,-0.4175,L,3
supposed,0.10250000000000004,M,-0.38,L,3
suppress,-0.57,L,-0.36250000000000004,L,0
suppression,-0.32999999999999996,L,-0.4575,L,0
supremacy,-0.38,L,-0.18500000000000005,L,0
supreme,0.2849999999999999,M,-0.17999999999999994,L,3
sure,0.4099999999999999,M,-0.38,L,3
surf,0.26249999999999996,M,0.14250000000000007,M,4
surface,0.15500000000000003,M,-0.49,L,3
surfboard,0.13250000000000006,M,-0.3125,L,3
surfer,0.11749999999999994,M,0.09499999999999997,M,4
surge,0.0,M,0.05499999999999994,M,4
surgeon,0.012499999999999956,M,0.19500000000000006,M,4
surgery,-0.45499999999999996,L,0.13749999999999996,M,1
surgical,-0.26249999999999996,L,0.0,M,1
surly,-0.275,L,-0.30000000000000004,L,0
surname,0.02499999999999991,M,-0.32999999999999996,L,3
surplus,0.16999999999999993,M,-0.35,L,3
surprise,0.6100000000000001,H,0.39250000000000007,H,8
surprised,0.39250000000000007,M,0.23750000000000004,M,4
surprising,0.4375,M,0.1625000000000001,M,4
surreal,0.4125000000000001,M,0.02750000000000008,M,4
surrender,-0.3175,L,-0.10499999999999998,M,1
surrogate,0.0674999999999999,M,-0.1825000000000001,L,3
surround,0.10499999999999998,M,-0.42000000000000004,L,3
surroundings,0.3425,M,-0.39249999999999996,L,3
surveillance,-0.4125,L,-0.03750000000000009,M,1
survey,0.13749999999999996,M,-0.32999999999999996,L,3
survival,0.5125,M,0.10000000000000009,M,4
survive,0.4750000000000001,M,-0.11749999999999994,M,4
survivor,0.41999999999999993,M,-0.0475000000000001,M,4
susceptible,-0.3325,L,0.0475000000000001,M,1
sushi,0.3125,M,0.20999999999999996,M,4
suspect,-0.6525,L,-0.10749999999999993,M,1
suspend,-0.16999999999999993,L,-0.03249999999999997,M,1
suspense,0.06499999999999995,M,0.20999999999999996,M,4
suspension,-0.1625000000000001,L,-0.10749999999999993,M,1
suspicion,-0.4175,L,0.26,M,1
suspicious,-0.38,L,0.0,M,1
sustain,0.16999999999999993,M,-0.3175,L,3
sustenance,0.25,M,-0.43000000000000005,L,3
suture,-0.15999999999999992,L,-0.09250000000000003,M,1
suv,-0.0625,L,-0.38,L,0
swab,-0.07499999999999996,L,-0.61,L,0
swag,0.09250000000000003,M,-0.16749999999999998,L,3
swallow,0.14250000000000007,M,-0.30500000000000005,L,3
swami,-0.22249999999999992,L,-0.23750000000000004,L,0
swamp,-0.14500000000000002,L,-0.4175,L,0
swank,-0.040000000000000036,L,-0.21500000000000008,L,0
swap,0.06000000000000005,M,-0.32499999999999996,L,3
swarm,-0.31000000000000005,L,0.31499999999999995,M,1
swastika,-0.6675,L,0.06499999999999995,M,1
swat,-0.15500000000000003,L,0.3025,M,1
sway,0.0625,M,-0.32999999999999996,L,3
swear,-0.39,L,0.012499999999999956,M,1
sweat,-0.15500000000000003,L,0.02499999999999991,M,1
sweater,0.2975000000000001,M,-0.55,L,3
sweatshirt,0.31000000000000005,M,-0.61,L,3
sweatshop,-0.6175,L,0.23750000000000004,M,1
sweaty,-0.26249999999999996,L,-0.05499999999999994,M,1
sweep,0.0674999999999999,M,-0.27749999999999997,L,3
sweeper,0.08749999999999991,M,-0.4425,L,3
sweet,0.6924999999999999,H,-0.21500000000000008,L,6
sweeten,0.31499999999999995,M,-0.07250000000000001,M,4
sweetheart,0.71,H,0.09749999999999992,M,7
sweetie,0.6399999999999999,H,-0.1625000000000001,L,6
sweetness,0.5925,H,-0.15749999999999997,L,6
swell,0.012499999999999956,M,-0.1100000000000001,M,4
swerve,-0.16749999999999998,L,0.08749999999999991,M,1
swift,0.20750000000000002,M,-0.030000000000000027,M,4
swig,-0.10749999999999993,L,-0.1299999999999999,M,1
swill,-0.08749999999999991,L,-0.2975,L,0
swim,0.4275,M,0.26249999999999996,M,4
swimmer,0.31499999999999995,M,-0.18500000000000005,L,3
swimming,0.55,H,0.03249999999999997,M,7
swimsuit,0.26249999999999996,M,0.19999999999999996,M,4
swindle,-0.5,L,-0.16999999999999993,L,0
swindler,-0.6675,L,-0.04499999999999993,M,1
swine,-0.47250000000000003,L,-0.3225,L,0
swing,0.48750000000000004,M,-0.2250000000000001,L,3
swinger,-0.15749999999999997,L,0.2024999999999999,M,1
swipe,-0.13250000000000006,L,-0.32999999999999996,L,0
swirl,0.36250000000000004,M,-0.10499999999999998,M,4
swish,0.1975,M,-0.26249999999999996,L,3
switch,0.07250000000000001,M,-0.275,L,3
switchblade,-0.38749999999999996,L,0.1775,M,1
switchboard,-0.03499999999999992,L,-0.3375,L,0
swivel,0.06499999999999995,M,-0.09499999999999997,M,4
swoon,0.18999999999999995,M,-0.2925,L,3
swoop,0.040000000000000036,M,0.15500000000000003,M,4
sword,0.0674999999999999,M,0.23750000000000004,M,4
swordfish,0.2875000000000001,M,0.03750000000000009,M,4
swordplay,-0.014999999999999902,L,0.2849999999999999,M,1
swordsman,0.0625,M,-0.07000000000000006,M,4
sycamore,0.3400000000000001,M,-0.32999999999999996,L,3
syllable,-0.012499999999999956,L,-0.625,L,0
syllabus,-0.03499999999999992,L,-0.5125,L,0
symbiotic,0.17500000000000004,M,-0.23750000000000004,L,3
symbol,0.16749999999999998,M,-0.5575,L,3
symbolic,0.3700000000000001,M,-0.31499999999999995,L,3
symbolism,0.405,M,-0.37,L,3
symbolize,0.1875,M,-0.14749999999999996,L,3
symmetrical,0.18999999999999995,M,-0.43999999999999995,L,3
symmetry,0.0674999999999999,M,-0.4525,L,3
sympathetic,0.4175,M,-0.4275,L,3
sympathize,0.25,M,-0.3175,L,3
sympathy,0.39250000000000007,M,-0.48,L,3
symphonic,0.36250000000000004,M,0.32499999999999996,M,4
symphony,0.5375000000000001,H,-0.2024999999999999,L,6
symposium,-0.03499999999999992,L,-0.24,L,0
symptom,-0.4175,L,-0.20750000000000002,L,0
symptomatic,-0.25,L,-0.21750000000000003,L,0
synagogue,-0.03750000000000009,L,-0.61,L,0
synapse,0.10499999999999998,M,-0.26249999999999996,L,3
synaptic,-0.10749999999999993,L,-0.1875,L,0
sync,0.3025,M,-0.26249999999999996,L,3
synchronize,0.31499999999999995,M,-0.24,L,3
syndicate,-0.1625000000000001,L,-0.485,L,0
syndrome,-0.16749999999999998,L,-0.08000000000000007,M,1
synergy,0.10499999999999998,M,-0.1775,L,3
synonymous,0.06000000000000005,M,-0.39749999999999996,L,3
synthesizer,0.040000000000000036,M,-0.17500000000000004,L,3
synthetic,-0.06000000000000005,L,-0.34750000000000003,L,0
syphilis,-0.7075,L,-0.10250000000000004,M,1
syringe,-0.48750000000000004,L,-0.0475000000000001,M,1
syrup,0.3600000000000001,M,-0.47250000000000003,L,3
system,0.125,M,-0.405,L,3
systematic,-0.09499999999999997,L,-0.37,L,0
t-shirt,0.35749999999999993,M,-0.6925,L,3
tab,0.022499999999999964,M,-0.14500000000000002,L,3
tabasco,-0.125,L,0.0,M,1
tabernacle,0.1625000000000001,M,-0.37,L,3
table,0.12250000000000005,M,-0.5,L,3
tablecloth,0.08250000000000002,M,-0.5475,L,3
tablet,0.3025,M,-0.3375,L,3
tabloid,-0.040000000000000036,L,-0.42000000000000004,L,0
taboo,-0.11749999999999994,L,0.014999999999999902,M,1
tack,-0.14500000000000002,L,-0.5375,L,0
tackle,0.09499999999999997,M,-0.14250000000000007,L,3
tacky,-0.32999999999999996,L,-0.23750000000000004,L,0
taco,0.38250000000000006,M,-0.2024999999999999,L,3
tact,0.1775,M,-0.26249999999999996,L,3
tactful,0.29499999999999993,M,-0.345,L,3
tactic,0.17500000000000004,M,0.012499999999999956,M,4
tactical,0.012499999999999956,M,-0.1825000000000001,L,3
tad,0.11250000000000004,M,-0.32999999999999996,L,3
tadpole,0.25,M,-0.20750000000000002,L,3
taffy,0.23750000000000004,M,-0.38749999999999996,L,3
tag,-0.05249999999999999,L,-0.4275,L,0
tail,0.07499999999999996,M,-0.4325,L,3
tailgate,-0.0475000000000001,L,-0.10749999999999993,M,1
taillight,0.02750000000000008,M,-0.36,L,3
tailor,0.07250000000000001,M,-0.34750000000000003,L,3
tailpipe,-0.08250000000000002,L,-0.4675,L,0
taint,-0.3075,L,-0.14250000000000007,L,0
take,-0.04499999999999993,L,-0.1200000000000001,M,1
takeoff,0.125,M,-0.3075,L,3
takeout,0.4075,M,-0.13749999999999996,M,4
takeover,-0.3225,L,-0.0674999999999999,M,1
taker,-0.4575,L,-0.29500000000000004,L,0
talcum,0.11250000000000004,M,-0.23750000000000004,L,3
tale,0.23750000000000004,M,-0.47750000000000004,L,3
talent,0.32499999999999996,M,0.1499999999999999,M,4
talented,0.7375,H,-0.11250000000000004,M,7
talisman,0.16999999999999993,M,-0.10000000000000009,M,4
talk,0.4099999999999999,M,-0.405,L,3
talkative,0.1399999999999999,M,-0.13749999999999996,M,4
talker,-0.11250000000000004,L,-0.23750000000000004,L,0
tall,0.4275,M,-0.2875,L,3
tally,-0.06499999999999995,L,-0.39,L,0
talon,0.014999999999999902,M,-0.02499999999999991,M,4
tambourine,0.2749999999999999,M,-0.4175,L,3
tame,0.2849999999999999,M,-0.3375,L,3
tamer,0.1200000000000001,M,-0.31000000000000005,L,3
tamper,-0.4175,L,0.13749999999999996,M,1
tampon,-0.475,L,-0.19500000000000006,L,0
tan,0.26249999999999996,M,-0.3125,L,3
tang,-0.09499999999999997,L,-0.23750000000000004,L,0
tangerine,0.4524999999999999,M,-0.275,L,3
tangible,0.15749999999999997,M,-0.20500000000000007,L,3
tangle,-0.26249999999999996,L,-0.1200000000000001,M,1
tango,0.11749999999999994,M,-0.1299999999999999,M,4
tank,-0.07250000000000001,L,-0.16999999999999993,L,0
tank top,0.3125,M,0.03499999999999992,M,4
tanker,-0.06499999999999995,L,-0.25,L,0
tantrum,-0.4625,L,0.012499999999999956,M,1
tap,0.08250000000000002,M,-0.26249999999999996,L,3
tape,0.125,M,-0.4,L,3
tape measure,0.012499999999999956,M,-0.2250000000000001,L,3
tapestry,0.1625000000000001,M,-0.5825,L,3
tapeworm,-0.7025,L,-0.02499999999999991,M,1
tapioca,0.1200000000000001,M,-0.31499999999999995,L,3
taps,-0.05249999999999999,L,-0.46499999999999997,L,0
tar,-0.275,L,-0.3375,L,0
tarantula,-0.4075,L,0.43999999999999995,H,2
tardiness,-0.5125,L,0.012499999999999956,M,1
tardy,-0.38249999999999995,L,-0.17500000000000004,L,0
target,0.06000000000000005,M,0.08749999999999991,M,4
tarmac,-0.06000000000000005,L,-0.475,L,0
tarot,-0.275,L,-0.26,L,0
tarp,-0.05249999999999999,L,-0.525,L,0
tarry,-0.08000000000000007,L,-0.475,L,0
tart,0.10749999999999993,M,-0.050000000000000044,M,4
tartar,-0.1200000000000001,L,-0.5675,L,0
task,0.26249999999999996,M,-0.2925,L,3
tassel,-0.012499999999999956,L,-0.05499999999999994,M,1
taste,0.4075,M,-0.1100000000000001,M,4
tasteful,0.4724999999999999,M,-0.0674999999999999,M,4
tasteless,-0.4375,L,-0.28500000000000003,L,0
tasty,0.4724999999999999,M,0.07000000000000006,M,4
tattler,-0.54,L,-0.13749999999999996,M,1
tattletale,-0.5125,L,0.2749999999999999,M,1
tattoo,-0.13749999999999996,L,0.0,M,1
taunt,-0.4,L,-0.03750000000000009,M,1
taupe,-0.07499999999999996,L,-0.32499999999999996,L,0
taut,-0.1875,L,-0.1775,L,0
tavern,0.13749999999999996,M,-0.19500000000000006,L,3
tawdry,-0.275,L,-0.4125,L,0
tawny,-0.03499999999999992,L,-0.20999999999999996,L,0
tax,-0.5,L,-0.1200000000000001,M,1
taxi,-0.05249999999999999,L,-0.3025,L,0
taxicab,0.0,M,-0.30000000000000004,L,3
taxpayer,-0.23750000000000004,L,-0.51,L,0
tea,0.3899999999999999,M,-0.7375,L,3
teach,0.5149999999999999,M,-0.38249999999999995,L,3
teacher,0.5925,H,-0.525,L,6
teacup,0.375,M,-0.35750000000000004,L,3
teahouse,0.3600000000000001,M,-0.56,L,3
teal,0.17500000000000004,M,-0.3175,L,3
team,0.22750000000000004,M,-0.405,L,3
teammate,0.30000000000000004,M,-0.31499999999999995,L,3
teamwork,0.31499999999999995,M,-0.09000000000000008,M,4
teapot,0.25,M,-0.40249999999999997,L,3
tear,-0.46499999999999997,L,-0.050000000000000044,M,1
tearful,-0.3325,L,-0.020000000000000018,M,1
tease,-0.20750000000000002,L,0.05249999999999999,M,1
teaspoon,0.0625,M,-0.6325,L,3
teatime,0.3500000000000001,M,-0.45999999999999996,L,3
tech,0.1924999999999999,M,-0.2250000000000001,L,3
technical,0.0,M,0.07000000000000006,M,4
technicality,-0.1975,L,-0.15999999999999992,L,0
technician,0.1625000000000001,M,-0.4175,L,3
technique,0.5,M,-0.38749999999999996,L,3
techno,0.13250000000000006,M,0.0,M,4
technological,0.07499999999999996,M,-0.1100000000000001,M,4
technology,0.13250000000000006,M,-0.09499999999999997,M,4
teddy bear,0.595,H,-0.31499999999999995,L,6
tedious,-0.345,L,-0.15749999999999997,L,0
tee,0.10000000000000009,M,-0.32999999999999996,L,3
teeming,-0.04249999999999998,L,-0.35,L,0
teen,0.02499999999999991,M,-0.28500000000000003,L,3
teenage,0.19999999999999996,M,0.06499999999999995,M,4
teenager,-0.10499999999999998,L,-0.1924999999999999,L,0
teens,0.14500000000000002,M,-0.26,L,3
teensy,0.022499999999999964,M,-0.3075,L,3
teeny,0.15500000000000003,M,-0.31499999999999995,L,3
teeth,0.0,M,-0.30000000000000004,L,3
teething,-0.47250000000000003,L,-0.23750000000000004,L,0
telegram,0.0674999999999999,M,-0.21500000000000008,L,3
telegraph,0.09250000000000003,M,-0.545,L,3
telekinesis,0.2250000000000001,M,0.16999999999999993,M,4
telemetry,0.0,M,-0.375,L,3
telepathic,0.2250000000000001,M,-0.09499999999999997,M,4
telepathy,0.0,M,0.17500000000000004,M,4
telephone,0.1775,M,-0.17500000000000004,L,3
telescope,0.4375,M,-0.405,L,3
telethon,-0.47250000000000003,L,-0.5,L,0
